sources/olympus/pic.0380.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0394.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.1061.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0419.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.1075.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0343.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0425.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0431.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.1049.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0357.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0800.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0814.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0182.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0196.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0828.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0169.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0627.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0141.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0155.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0633.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0974.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0960.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0948.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0790.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0784.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0009.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0753.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0035.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0021.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0747.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0592.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0586.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0579.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.1101.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0237.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0551.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0545.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0223.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0544.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0222.jpg,0.3583,0.1691,0.0000,0.0002
sources/olympus/pic.0236.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0550.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0578.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.1100.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0587.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0593.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0020.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0746.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0752.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0034.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0008.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0785.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0791.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0949.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0961.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0975.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0154.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0632.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0626.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0140.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0168.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0197.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0829.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0183.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0815.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0801.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0430.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0356.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.1048.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0342.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0424.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.1074.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.1060.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0418.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0395.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0381.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0397.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.1089.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0383.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.1076.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0368.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.1062.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0354.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0432.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0426.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0340.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0817.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0803.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0195.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0181.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0618.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0630.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0156.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0142.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0624.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0963.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0977.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0787.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0793.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0778.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0744.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0022.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0036.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0750.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0988.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0585.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0591.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.1102.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0208.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0220.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0546.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0552.jpg,0.2047,0.2001,0.0250,0.2263
sources/olympus/pic.0234.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0553.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0235.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0221.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0547.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0209.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.1103.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0590.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0584.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0037.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0989.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0751.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0745.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0023.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0779.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0792.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0786.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0976.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0962.jpg,1.0000,1.0000,0.0000,0.0000
sources/olympus/pic.0143.jpg,1.0000,1.0000,0.0000,0.0000
